"Amplitude","X"
-42.000717,87549
-26.733822,87550
-11.056942,87551
4.789504,87552
20.562498,87553
36.020153,87554
50.925411,87555
65.049690,87556
78.176376,87557
90.104179,87558
100.650162,87559
109.652596,87560
116.973427,87561
122.500381,87562
126.148697,87563
127.862434,87564
127.615295,87565
125.411087,87566
121.283600,87567
115.296143,87568
107.540527,87569
98.135696,87570
87.225883,87571
74.978394,87572
61.581059,87573
47.239326,87574
32.173141,87575
16.613562,87576
0.799199,87577
-15.027421,87578
-30.623583,87579
-45.750111,87580
-60.175026,87581
-73.677109,87582
-86.049301,87583
-97.101860,87584
-106.665291,87585
-114.592926,87586
-120.763191,87587
-125.081467,87588
-127.481522,87589
-127.926544,87590
-126.409721,87591
-122.954315,87592
-117.613304,87593
-110.468613,87594
-101.629791,87595
-91.232407,87596
-79.435905,87597
-66.421188,87598
-52.387859,87599
-37.551117,87600
-22.138502,87601
-6.386377,87602
9.463688,87603
25.168621,87604
40.487572,87605
55.185619,87606
69.037354,87607
81.830345,87608
93.368408,87609
103.474594,87610
111.993919,87611
118.795731,87612
123.775726,87613
126.857521,87614
127.993866,87615
127.167320,87616
124.390579,87617
119.706207,87618
113.186050,87619
104.930099,87620
95.064964,87621
83.741943,87622
71.134674,87623
57.436497,87624
42.857491,87625
27.621229,87626
11.961378,87627
-3.881910,87628
-19.665667,87629
-35.147835,87630
-50.090984,87631
-64.265953,87632
-77.455353,87633
-89.456917,87634
-100.086586,87635
-109.181358,87636
-116.601753,87637
-122.233971,87638
-125.991631,87639
-127.817123,87640
-127.682442,87641
-125.589645,87642
-121.570847,87643
-115.687668,87644
-108.030327,87645
-98.716255,87646
-87.888298,87647
-75.712509,87648
-62.375614,87649
-48.082138,87650
-33.051289,87651
-17.513571,87652
-1.707270,87653
14.125214,87654
29.741076,87655
44.900837,87656
59.372009,87657
72.932671,87658
85.374847,87659
96.507736,87660
106.160614,87661
114.185432,87662
120.459137,87663
124.885506,87664
127.396660,87665
127.954086,87666
126.549248,87667
123.203674,87668
117.968681,87669
110.924553,87670
102.179314,87671
91.867073,87672
80.145981,87673
67.195793,87674
53.215107,87675
38.418324,87676
23.032370,87677
7.293195,87678
-8.557826,87679
-24.277607,87680
-39.625072,87681
-54.364857,87682
-68.270912,87683
-81.129990,87684
-92.744865,87685
-102.937439,87686
-111.551384,87687
-118.454605,87688
-123.541237,87689
-126.733269,87690
-127.981750,87691
-127.267540,87692
-124.601578,87693
-120.024757,87694
-113.607269,87695
-105.447533,87696
-95.670670,87697
-84.426628,87698
-71.887840,87699
-58.246601,87700
-43.712105,87701
-28.507248,87702
-12.865212,87703
2.974121,87704
18.767845,87705
34.273746,87706
49.254040,87707
63.478981,87708
76.730423,87709
88.805153,87710
99.517982,87711
108.704628,87712
116.224213,87713
121.961403,87714
125.828224,87715
127.765381,87716
127.743156,87717
125.761887,87718
121.851974,87719
116.073364,87720
108.514679,87721
99.291847,87722
88.546295,87723
76.442818,87724
63.167030,87725
48.922531,87726
33.927769,87727
18.412699,87728
2.615255,87729
-13.222295,87730
-28.857071,87731
-44.049305,87732
-58.566006,87733
-72.184555,87734
-84.696098,87735
-95.908760,87736
-105.650597,87737
-113.772194,87738
-120.149010,87739
-124.683250,87740
-127.305382,87741
-127.975189,87742
-126.682396,87743
-123.446838,87744
-118.318123,87745
-111.374916,87746
-102.723686,87747
-92.497116,87748
-80.852028,87749
-67.967010,87750
-54.039677,87751
-39.283596,87752
-23.925076,87753
-8.199645,87754
7.651534,87755
23.385370,87756
38.760574,87757
53.541355,87758
67.501038,87759
80.425545,87760
92.116661,87761
102.395103,87762
111.103233,87763
118.107521,87764
123.300529,87765
126.602638,87766
127.963196,87767
127.361343,87768
124.806313,87769
120.337273,87770
114.022781,87771
105.959656,87772
96.271561,87773
85.107071,87774
72.637398,87775
59.053776,87776
44.564518,87777
29.391832,87778
13.768399,87779
-2.066182,87780
-17.869078,87781
-33.397938,87782
-48.414612,87783
-62.688816,87784
-76.001640,87785
-88.148918,87786
-98.944366,87787
-108.222427,87788
-115.840820,87789
-121.682701,87790
-125.658485,87791
-127.707207,87792
-127.797440,87793
-125.927803,87794
-122.126968,87795
-116.453224,87796
-108.993576,87797
-99.862434,87798
-89.199829,87799
-77.169273,87800
-63.955269,87801
-49.760464,87802
-34.802544,87803
-19.310900,87804
-3.523109,87805
12.318711,87806
27.971615,87807
43.195553,87808
57.757053,87809
71.432808,87810
84.013084,87811
95.304955,87812
105.135254,87813
113.353226,87814
119.832840,87815
124.474731,87816
127.207703,87817
127.989845,87818
126.809174,87819
123.683784,87820
118.661606,87821
111.819672,87822
103.262894,87823
93.122498,87824
81.554001,87825
68.734818,87826
54.861526,87827
40.146893,87828
24.816578,87829
9.105682,87830
-6.744856,87831
-22.491957,87832
-37.894127,87833
-52.715160,87834
-66.727768,87835
-79.717056,87836
-91.483826,87837
-101.847618,87838
-110.649498,87839
-117.754486,87840
-123.053619,87841
-126.465637,87842
-127.938202,87843
-127.448738,87844
-125.004761,87845
-120.643730,87846
-114.432541,87847
-106.466446,87848
-96.867607,87849
-85.783226,87850
-73.383293,87851
-59.857975,87852
-45.414692,87853
-30.274937,87854
-14.670893,87855
1.158140,87856
16.969412,87857
32.520443,87858
47.572750,87859
61.895493,87860
75.269020,87861
87.488243,87862
98.365768,87863
107.734779,87864
115.451591,87865
121.397873,87866
125.482422,87867
127.642601,87868
127.845291,87869
126.087372,87870
122.395813,87871
116.827217,87872
109.466988,87873
100.428001,87874
89.848877,87875
77.891846,87876
64.740288,87877
50.595890,87878
35.675564,87879
20.208128,87880
4.430785,87881
-11.414508,87882
-27.084751,87883
-42.339630,87884
-56.945194,87885
-70.677467,87886
-83.325844,87887
-94.696358,87888
-104.614632,87889
-112.928558,87890
-119.510643,87891
-124.259941,87892
-127.103615,87893
-127.998062,87894
-126.929565,87895
-123.914505,87896
-118.999123,87897
-112.258797,87898
-103.796898,87899
-93.743195,87900
-82.251877,87901
-69.499153,87902
-55.680614,87903
-41.008167,87904
-25.706831,87905
-10.011261,87906
5.837839,87907
21.597412,87908
37.025772,87909
51.886314,87910
65.951141,87911
79.004555,87912
90.846375,87913
101.294998,87914
110.190186,87915
117.395523,87916
122.800514,87917
126.322266,87918
127.906769,87919
127.529724,87920
125.196915,87921
120.944115,87922
114.836548,87923
106.967880,87924
97.458771,87925
86.455063,87926
74.125496,87927
60.659164,87928
46.262577,87929
31.156517,87930
15.572648,87931
-0.250039,87932
-16.068892,87933
-31.641314,87934
-46.728493,87935
-61.099056,87936
-74.532623,87937
-86.823174,87938
-97.782219,87939
-107.241707,87940
-115.056557,87941
-121.106934,87942
-125.300041,87943
-127.571579,87944
-127.886711,87945
-126.240601,87946
-122.658493,87947
-117.195328,87948
-109.934891,87949
-100.988510,87950
-90.493393,87951
-78.610497,87952
-65.522049,87953
-51.428768,87954
-36.546791,87955
-21.104340,87956
-5.338238,87957
10.509729,87958
26.196524,87959
41.481571,87960
56.130470,87961
69.918564,87962
82.634407,87963
94.082985,87964
104.088737,87965
112.498199,87966
119.182426,87967
124.038895,87968
126.993134,87969
127.999840,87970
127.043564,87971
124.138985,87972
119.330643,87973
112.692276,87974
104.325684,87975
94.359177,87976
82.945602,87977
70.259995,87978
56.496899,87979
41.867378,87980
26.595791,87981
10.916337,87982
-4.930528,87983
-20.701780,87984
-36.155552,87985
-51.054855,87986
-65.171188,87987
-78.288078,87988
-90.204361,87989
-100.737289,87990
-109.725334,87991
-117.030655,87992
-122.541229,87993
-126.172539,87994
-127.868896,87995
-127.604286,87996
-125.382767,87997
-121.238411,87998
-115.234772,87999
-107.463928,88000
-98.045036,88001
-87.122543,88002
-74.863968,88003
-61.457298,88004
-47.108131,88005
-32.036530,88006
-16.473619,88007
-0.658075,88008
15.167562,88009
30.760592,88010
45.881886,88011
60.299545,88012
73.792465,88013
86.153725,88014
97.193748,88015
106.743233,88016
114.655731,88017
120.809898,88018
125.111351,88019
127.494133,88020
127.921692,88021
126.387474,88022
122.915009,88023
117.557549,88024
110.397255,88025
101.543938,88026
91.133362,88027
79.325195,88028
66.300514,88029
52.259060,88030
37.416180,88031
21.999491,88032
6.245423,88033
-9.604423,88034
-25.306976,88035
-40.621429,88036
-55.312920,88037
-69.156151,88038
-81.938812,88039
-93.464882,88040
-103.557602,88041
-112.062187,88042
-118.848206,88043
-123.811607,88044
-126.876259,88045
-127.995171,88046
-127.151176,88047
-124.357224,88048
-119.656158,88049
-113.120079,88050
-104.849213,88051
-94.970406,88052
-83.635162,88053
-71.017303,88054
-57.310341,88055
-42.724483,88056
-27.483412,88057
-11.820863,88058
4.022969,88059
19.805105,88060
35.283516,88061
50.220825,88062
64.387962,88063
77.567657,88064
89.557800,88065
100.174500,88066
109.254951,88067
116.659897,88068
122.275772,88069
126.016457,88070
127.824585,88071
127.672424,88072
125.562317,88073
121.526611,88074
115.627205,88075
107.954559,88076
98.626358,88077
87.785645,88078
75.598679,88079
62.252342,88080
47.951321,88081
32.914928,88082
17.373762,88083
1.566155,88084
-14.265469,88085
-29.878323,88086
-45.032967,88087
-59.496998,88088
-73.048599,88089
-85.479942,88090
-96.600388,88091
-106.239395,88092
-114.249138,88093
-120.506783,88094
-124.916367,88095
-127.410263,88096
-127.950233,88097
-126.527985,88098
-123.165329,88099
-117.913849,88100
-110.854065,88101
-102.094254,88102
-91.768745,88103
-80.035896,88104
-67.075638,88105
-53.086723,88106
-38.283680,88107
-22.893532,88108
-7.152293,88109
8.698631,88110
24.416157,88111
39.759239,88112
54.492588,88113
68.390251,88114
81.239098,88115
92.842079,88116
103.021255,88117
111.620529,88118
118.508011,88119
123.578087,88120
126.752998,88121
127.984055,88122
127.252380,88123
124.569199,88124
119.975655,88125
113.542191,88126
105.367470,88127
95.576859,88128
84.320503,88129
71.771034,88130
58.120899,88131
43.579437,88132
28.369650,88133
12.724793,88134
-3.115207,88135
-18.907434,88136
-34.409702,88137
-49.384270,88138
-63.601490,88139
-76.843338,88140
-88.906731,88141
-99.606674,88142
-108.779076,88143
-116.283264,88144
-122.004166,88145
-125.854034,88146
-127.773842,88147
-127.734138,88148
-125.735535,88149
-121.808685,88150
-116.013809,88151
-108.439766,88152
-99.202721,88153
-88.444328,88154
-76.329575,88155
-63.044250,88156
-48.792091,88157
-33.791672,88158
-18.273029,88159
-2.474157,88160
13.362659,88161
28.994547,88162
44.181782,88163
58.691456,88164
72.301056,88165
84.801857,88166
96.002167,88167
105.730202,88168
113.836792,88169
120.197601,88170
124.715096,88171
127.319984,88172
127.972328,88173
126.662125,88174
123.409454,88175
118.264214,88176
111.305290,88177
102.639427,88178
92.399506,88179
80.742569,88180
67.847389,88181
53.911709,88182
39.149258,88183
23.786423,88184
8.058804,88185
-7.792403,88186
-23.524107,88187
-38.895050,88188
-53.669510,88189
-67.620911,88190
-80.535286,88191
-92.214592,88192
-102.479721,88193
-111.173248,88194
-118.161850,88195
-123.338348,88196
-126.623360,88197
-127.966507,88198
-127.347191,88199
-124.774902,88200
-120.289108,88201
-113.958580,88202
-105.880417,88203
-96.178497,88204
-85.001602,88205
-72.521149,88206
-58.928528,88207
-44.432194,88208
-29.254459,88209
-13.628083,88210
2.207289,88211
18.008810,88212
33.534153,88213
48.545227,88214
62.811821,88215
76.115143,88216
88.251190,88217
99.033836,88218
108.297722,88219
115.900780,88220
121.726418,88221
125.685280,88222
127.716667,88223
127.789421,88224
125.902435,88225
122.084633,88226
116.394569,88227
108.919518,88228
99.774094,88229
89.098557,88230
77.056633,88231
63.832985,88232
49.630409,88233
34.666714,88234
19.171377,88235
3.382034,88236
-12.459175,88237
-28.109314,88238
-43.328373,88239
-57.882961,88240
-71.549873,88241
-84.119507,88242
-95.399109,88243
-105.215691,88244
-113.418716,88245
-119.882370,88246
-124.507545,88247
-127.223305,88248
-127.987991,88249
-126.789886,88250
-123.647369,88251
-118.608620,88252
-111.750923,88253
-103.179436,88254
-93.025620,88255
-81.445183,88256
-68.615723,88257
-54.733986,88258
-40.012863,88259
-24.678114,88260
-8.964908,88261
6.885782,88262
22.630875,88263
38.028904,88264
52.843731,88265
66.848160,88266
79.827423,88267
91.582474,88268
101.933037,88269
110.720375,88270
117.809738,88271
123.092400,88272
126.487343,88273
127.942513,88274
127.435577,88275
124.974335,88276
120.596504,88277
114.369240,88278
106.388039,88279
96.775291,88280
85.678429,88281
73.267616,88282
59.733196,88283
45.282719,88284
30.137796,88285
14.530687,88286
-1.299259,88287
-17.109282,88288
-32.656921,88289
-47.703739,88290
-62.018986,88291
-75.383125,88292
-87.591209,88293
-98.456009,88294
-107.810921,88295
-115.512466,88296
-121.442535,88297
-125.510201,88298
-127.653069,88299
-127.838280,88300
-126.062988,88301
-122.354431,88302
-116.769478,88303
-109.393776,88304
-100.340439,88305
-89.748306,88306
-77.779808,88307
-64.618507,88308
-50.466225,88309
-35.540009,88310
-20.068760,88311
-4.289741,88312
11.555065,88313
27.222664,88314
42.472786,88315
57.071552,88316
70.795082,88317
83.432922,88318
94.791252,88319
104.695885,88320
112.994926,88321
119.561111,88322
124.293732,88323
127.120209,88324
127.997208,88325
126.911270,88326
123.879059,88327
118.947060,88328
112.190926,88329
103.714256,88330
93.647049,88331
82.143692,88332
69.380600,88333
55.553505,88334
40.874454,88335
25.568565,88336
9.870562,88337
-5.978815,88338
-21.736502,88339
-37.160843,88340
-52.015293,88341
-66.072052,88342
-79.115547,88343
-90.945740,88344
-101.381218,88345
-110.261932,88346
-117.451698,88347
-122.840256,88348
-126.344963,88349
-127.912079,88350
-127.517563,88351
-125.167465,88352
-120.897835,88353
-114.774147,88354
-106.890305,88355
-97.367218,88356
-86.350937,88357
-74.010399,88358
-60.534855,88359
-46.130962,88360
-31.019615,88361
-15.432561,88362
0.391164,88363
16.208891,88364
31.778042,88365
46.859852,88366
61.223030,88367
74.647308,88368
86.926811,88369
97.873230,88370
107.318687,88371
115.118332,88372
121.152550,88373
125.328796,88374
127.583038,88375
127.880692,88376
126.217201,88377
122.618080,88378
117.138512,88379
109.862534,88380
100.901733,88381
90.393532,88382
78.499077,88383
65.400772,88384
51.299503,88385
36.411518,88386
20.965134,88387
5.197232,88388
-10.650373,88389
-26.334646,88390
-41.615059,88391
-56.257271,88392
-70.036736,88393
-82.742134,88394
-94.178619,88395
-104.170807,88396
-112.565453,88397
-119.233826,88398
-124.073654,88399
-127.010719,88400
-127.999985,88401
-127.026268,88402
-124.104515,88403
-119.279518,88404
-112.625282,88405
-104.243851,88406
-94.263763,88407
-82.838066,88408
-70.141991,88409
-56.370228,88410
-41.733990,88411
-26.457729,88412
-10.775718,88413
5.071547,88414
20.841036,88415
36.290909,88416
51.184238,88417
65.292618,88418
78.399681,88419
90.304428,88420
100.824295,88421
109.797935,88422
117.087746,88423
122.581924,88424
126.196220,88425
127.875206,88426
127.593117,88427
125.354301,88428
121.193077,88429
115.173271,88430
107.387192,88431
97.954247,88432
87.019104,88433
74.749451,88434
61.333466,88435
46.976883,88436
31.899874,88437
16.333656,88438
0.516950,88439
-15.307684,88440
-30.897564,88441
-46.013607,88442
-60.423996,88443
-73.907738,88444
-86.258049,88445
-97.285522,88446
-106.821053,88447
-114.718407,88448
-120.856461,88449
-125.141090,88450
-127.506584,88451
-127.916672,88452
-126.365067,88453
-122.875549,88454
-117.501648,88455
-110.325768,88456
-101.457954,88457
-91.034210,88458
-79.214386,88459
-66.179756,88460
-52.130199,88461
-37.281193,88462
-21.860451,88463
-6.104461,88464
9.745145,88465
25.445301,88466
40.755234,88467
55.440155,88468
69.274864,88469
82.047180,88470
93.561249,88471
103.640488,88472
112.130318,88473
118.900543,88474
123.847336,88475
126.894844,88476
127.996315,88477
127.134872,88478
124.323715,88479
119.605965,88480
113.053970,88481
104.768196,88482
94.875732,88483
83.528275,88484
70.899849,88485
57.184116,88486
42.591423,88487
27.345560,88488
11.680332,88489
-4.164023,88490
-19.944519,88491
-35.419151,88492
-50.350605,88493
-64.509895,88494
-77.679871,88495
-89.658577,88496
-100.262291,88497
-109.328415,88498
-116.717903,88499
-122.317429,88500
-126.041130,88501
-127.831894,88502
-127.662262,88503
-125.534828,88504
-121.482224,88505
-115.566597,88506
-107.878670,88507
-98.536346,88508
-87.682884,88509
-75.484749,88510
-62.128990,88511
-47.820442,88512
-32.778526,88513
-17.233931,88514
-1.425039,88515
14.405707,88516
30.015532,88517
45.165043,88518
59.621918,88519
73.164444,88520
85.584938,88521
96.692917,88522
106.318047,88523
114.312706,88524
120.554291,88525
124.947083,88526
127.423721,88527
127.946220,88528
126.506561,88529
123.126839,88530
117.858864,88531
110.783440,88532
102.009064,88533
91.670303,88534
79.925713,88535
66.955399,88536
52.958275,88537
38.148991,88538
22.754667,88539
7.011383,88540
-8.839426,88541
-24.554676,88542
-39.893360,88543
-54.620251,88544
-68.509499,88545
-81.348106,88546
-92.939171,88547
-103.104950,88548
-111.689529,88549
-118.561272,88550
-123.614784,88551
-126.772575,88552
-127.986206,88553
-127.237076,88554
-124.536667,88555
-119.926399,88556
-113.476967,88557
-105.287277,88558
-95.482925,88559
-84.214279,88560
-71.654137,88561
-57.995125,88562
-43.446712,88563
-28.232016,88564
-12.584358,88565
3.256290,88566
19.047001,88567
34.545612,88568
49.514439,88569
63.723923,88570
76.956154,88571
89.008209,88572
99.695251,88573
108.853386,88574
116.342178,88575
122.046776,88576
125.879692,88577
127.782150,88578
127.724968,88579
125.709030,88580
121.765251,88581
115.954109,88582
108.364723,88583
99.113480,88584
88.342255,88585
76.216240,88586
62.921391,88587
48.661591,88588
33.655529,88589
18.133337,88590
2.333055,88591
-13.503005,88592
-29.131987,88593
-44.314209,88594
-58.816837,88595
-72.417465,88596
-84.907516,88597
-96.095451,88598
-105.809685,88599
-113.901245,88600
-120.246048,88601
-124.746788,88602
-127.334435,88603
-127.969322,88604
-126.641693,88605
-123.371925,88606
-118.210152,88607
-111.235535,88608
-102.555038,88609
-92.301788,88610
-80.633018,88611
-67.727676,88612
-53.783680,88613
-39.014870,88614
-23.647739,88615
-7.917953,88616
7.933263,88617
23.662815,88618
39.029480,88619
53.797600,88620
67.740692,88621
80.644928,88622
92.312416,88623
102.564217,88624
111.243126,88625
118.216034,88626
123.376015,88627
126.643921,88628
127.969658,88629
127.332878,88630
124.743347,88631
120.240791,88632
113.894249,88633
105.801048,88634
96.085312,88635
84.896042,88636
72.404816,88637
58.803211,88638
44.299816,88639
29.117050,88640
13.487751,88641
-2.348393,88642
-18.148521,88643
-33.670330,88644
-48.675777,88645
-62.934746,88646
-76.228561,88647
-88.353355,88648
-99.123184,88649
-108.372887,88650
-115.960602,88651
-121.769981,88652
-125.711922,88653
-127.725975,88654
-127.781258,88655
-125.876915,88656
-122.042152,88657
-116.335785,88658
-108.845322,88659
-99.685623,88660
-88.997185,88661
-76.943893,88662
-63.710621,88663
-49.500294,88664
-34.530838,88665
-19.031832,88666
-3.240955,88667
12.599624,88668
28.246977,88669
43.461143,88670
58.008797,88671
71.666847,88672
84.225830,88673
95.493141,88674
105.295998,88675
113.484062,88676
119.931755,88677
124.540215,88678
127.238747,88679
127.985977,88680
126.770454,88681
123.610802,88682
118.555489,88683
111.682037,88684
103.095856,88685
92.928627,88686
81.336258,88687
68.496544,88688
54.606380,88689
39.878784,88690
24.539621,88691
8.824123,88692
-7.026700,88693
-22.769764,88694
-38.163635,88695
-52.972237,88696
-66.968475,88697
-79.937691,88698
-91.681007,88699
-102.018333,88700
-110.791122,88701
-117.864845,88702
-123.131027,88703
-126.508896,88704
-127.946663,88705
-127.422264,88706
-124.943748,88707
-120.549133,88708
-114.305801,88709
-106.309502,88710
-96.682869,88711
-85.573532,88712
-73.151855,88713
-59.608341,88714
-45.150692,88715
-30.000618,88716
-14.390465,88717
1.440378,88718
17.249130,88719
32.793354,88720
47.834671,88721
62.142403,88722
75.497131,88723
87.694061,88724
98.546135,88725
107.886925,88726
115.573189,88727
121.487053,88728
125.537819,88729
127.663368,88730
127.831108,88731
126.038460,88732
122.312912,88733
116.711601,88734
109.320435,88735
100.252754,88736
89.647629,88737
77.667679,88738
64.496643,88739
50.336502,88740
35.404411,88741
19.929367,88742
4.148691,88743
-11.695608,88744
-27.360546,88745
-42.605888,88746
-57.197838,88747
-70.912621,88748
-83.539894,88749
-94.886024,88750
-104.777008,88751
-113.061157,88752
-119.611427,88753
-124.327370,88754
-127.136650,88755
-127.996201,88756
-126.892830,88757
-123.843460,88758
-118.894859,88759
-112.122917,88760
-103.631485,88761
-93.550781,88762
-82.035408,88763
-69.261963,88764
-55.426331,88765
-40.740692,88766
-25.430267,88767
-9.729850,88768
6.119783,88769
21.875565,88770
37.295868,88771
52.144211,88772
66.192879,88773
79.226433,88774
91.044991,88775
101.467308,88776
110.333542,88777
117.507729,88778
122.879845,88779
126.367508,88780
127.917229,88781
127.505241,88782
125.137863,88783
120.851402,88784
114.711601,88785
106.812599,88786
97.275551,88787
86.246712,88788
73.895210,88789
60.410473,88790
45.999290,88791
30.882677,88792
15.292455,88793
-0.532290,88794
-16.348871,88795
-31.914730,88796
-46.991154,88797
-61.346931,88798
-74.761909,88799
-87.030350,88800
-97.964119,88801
-107.395538,88802
-115.179962,88803
-121.198013,88804
-125.357407,88805
-127.594345,88806
-127.874527,88807
-126.193657,88808
-122.577515,88809
-117.081551,88810
-109.790054,88811
-100.814842,88812
-90.293556,88813
-78.387558,88814
-65.279419,88815
-51.170177,88816
-36.276199,88817
-20.825899,88818
-5.056219,88819
10.791003,88820
26.472736,88821
41.748493,88822
56.384003,88823
70.154816,88824
82.849762,88825
94.274139,88826
104.252754,88827
112.632568,88828
119.285080,88829
124.108269,88830
127.028160,88831
127.999977,88832
127.008820,88833
124.069885,88834
119.228249,88835
112.558151,88836
104.161888,88837
94.168228,88838
82.730431,88839
70.023895,88840
56.243492,88841
41.600552,88842
26.319633,88843
10.635086,88844
-5.212559,88845
-20.980265,88846
-36.426224,88847
-51.313557,88848
-65.413963,88849
-78.511192,88850
-90.404388,88851
-100.911171,88852
-109.870407,88853
-117.144691,88854
-122.622475,88855
-126.219757,88856
-127.881355,88857
-127.581802,88858
-125.325684,88859
-121.147598,88860
-115.111626,88861
-107.310326,88862
-97.863342,88863
-86.915550,88864
-74.634850,88865
-61.209560,88866
-46.845577,88867
-31.763182,88868
-16.193674,88869
-0.375825,88870
15.447788,88871
31.034498,88872
46.145271,88873
60.548370,88874
74.022911,88875
86.362259,88876
97.377182,88877
106.898743,88878
114.780937,88879
120.902870,88880
125.170677,88881
127.518890,88882
127.911507,88883
126.342506,88884
122.835945,88885
117.445602,88886
110.254143,88887
101.371849,88888
90.934944,88889
79.103485,88890
66.058914,88891
52.001278,88892
37.146164,88893
21.721384,88894
5.963492,88895
-9.885856,88896
-25.583595,88897
-40.888992,88898
-55.567326,88899
-69.393494,88900
-82.155457,88901
-93.657501,88902
-103.723244,88903
-112.198311,88904
-118.952728,88905
-123.882919,88906
-126.913269,88907
-127.997307,88908
-127.118416,88909
-124.290062,88910
-119.555626,88911
-112.987717,88912
-104.687057,88913
-94.780937,88914
-83.421288,88915
-70.782303,88916
-57.057819,88917
-42.458313,88918
-27.207676,88919
-11.539787,88920
4.305072,88921
20.083910,88922
35.554745,88923
50.480324,88924
64.631744,88925
77.791992,88926
89.759239,88927
100.349960,88928
109.401741,88929
116.775764,88930
122.358940,88931
126.065651,88932
127.839050,88933
127.651939,88934
125.507187,88935
121.437691,88936
115.505852,88937
107.802650,88938
98.446205,88939
87.580017,88940
75.370728,88941
62.005566,88942
47.689503,88943
32.642086,88944
17.094080,88945
1.283920,88946
-14.545928,88947
-30.152704,88948
-45.297066,88949
-59.746761,88950
-73.280197,88951
-85.689827,88952
-96.785332,88953
-106.396568,88954
-114.376129,88955
-120.601646,88956
-124.977646,88957
-127.437019,88958
-127.942047,88959
-126.484993,88960
-123.088188,88961
-117.803741,88962
-110.712677,88963
-101.923759,88964
-91.571754,88965
-79.815430,88966
-66.835083,88967
-52.829762,88968
-38.014256,88969
-22.615776,88970
-6.870465,88971
8.980210,88972
24.693167,88973
40.027435,88974
54.747852,88975
68.628670,88976
81.457016,88977
93.036156,88978
103.188515,88979
111.758400,88980
118.614388,88981
123.651337,88982
126.791992,88983
127.988197,88984
127.221611,88985
124.503983,88986
119.876999,88987
113.411598,88988
105.206955,88989
95.388878,88990
84.107941,88991
71.537148,88992
57.869278,88993
43.313938,88994
28.094347,88995
12.443908,88996
-3.397368,88997
-19.186544,88998
-34.681480,88999
-49.644547,89000
-63.846279,89001
-77.068878,89002
-89.109573,89003
-99.783699,89004
-108.927574,89005
-116.400955,89006
-122.089241,89007
-125.905197,89008
-127.790306,89009
-127.715645,89010
-125.682373,89011
-121.721672,89012
-115.894272,89013
-108.289543,89014
-99.024117,89015
-88.240082,89016
-76.102814,89017
-62.798454,89018
-48.531033,89019
-33.519348,89020
-17.993624,89021
-2.191952,89022
13.643336,89023
29.269392,89024
44.446579,89025
58.942146,89026
72.533791,89027
85.013077,89028
96.188622,89029
105.889038,89030
113.965569,89031
120.294350,89032
124.778328,89033
127.348732,89034
127.966148,89035
126.621117,89036
123.334244,89037
118.155952,89038
111.165649,89039
102.470535,89040
92.203957,89041
80.523361,89042
67.607880,89043
53.655582,89044
38.880436,89045
23.509027,89046
7.777092,89047
-8.074113,89048
-23.801495,89049
-39.163864,89050
-53.925621,89051
-67.860390,89052
-80.754471,89053
-92.410118,89054
-102.648590,89055
-111.312866,89056
-118.270081,89057
-123.413528,89058
-126.664337,89059
-127.972649,89060
-127.318405,89061
-124.711639,89062
-120.192329,89063
-113.829773,89064
-105.721558,89065
-95.992020,89066
-84.790367,89067
-72.288399,89068
-58.677826,89069
-44.167385,89070
-28.979607,89071
-13.347403,89072
2.489494,89073
18.288212,89074
33.806465,89075
48.806274,89076
63.057598,89077
76.341888,89078
88.455414,89079
99.212418,89080
108.447914,89081
116.020287,89082
121.813400,89083
125.738411,89084
127.735130,89085
127.772934,89086
125.851242,89087
121.999527,89088
116.276855,89089
108.770988,89090
99.597038,89091
88.895699,89092
76.831070,89093
63.588177,89094
49.370117,89095
34.394924,89096
18.892262,89097
3.099872,89098
-12.740057,89099
-28.384607,89100
-43.593857,89101
-58.134563,89102
-71.783737,89103
-84.332047,89104
-95.587059,89105
-105.376175,89106
-113.549271,89107
-119.980995,89108
-124.572723,89109
-127.254036,89110
-127.983818,89111
-126.750862,89112
-123.574089,89113
-118.502213,89114
-111.613014,89115
-103.012154,89116
-92.831512,89117
-81.227242,89118
-68.377281,89119
-54.478706,89120
-39.744659,89121
-24.401098,89122
-8.683327,89123
7.251844,89124
22.991627,89125
38.378815,89126
53.177433,89127
67.160538,89128
80.113686,89129
91.838226,89130
102.154358,89131
110.903877,89132
117.952606,89133
123.192436,89134
126.543022,89135
127.952972,89136
127.400665,89137
124.894577,89138
120.473129,89139
114.204140,89140
106.183746,89141
96.534943,89142
85.405701,89143
72.966698,89144
59.408699,89145
44.939621,89146
29.781359,89147
14.166377,89148
-1.665856,89149
-17.472542,89150
-33.011272,89151
-48.043751,89152
-62.339443,89153
-75.679115,89154
-87.858185,89155
-98.689888,89156
-108.008102,89157
-115.669937,89158
-121.557877,89159
-125.581642,89160
-127.679520,89161
-127.819328,89162
-125.998932,89163
-122.246254,89164
-116.618828,89165
-109.202972,89166
-100.112404,89167
-89.486534,89168
-77.488319,89169
-64.301765,89170
-50.129097,89171
-35.187660,89172
-19.706591,89173
-3.923308,89174
11.920141,89175
27.580786,89176
42.818459,89177
57.399479,89178
71.100235,89179
83.710617,89180
95.037231,89181
104.906372,89182
113.166702,89183
119.691536,89184
124.380806,89185
127.162598,89186
127.994263,89187
126.863037,89188
123.786270,89189
118.811150,89190
112.013969,89191
103.498970,89192
93.396729,89193
81.862190,89194
