
0
"104,226044"
"94,243004"
"82,814674"
"70,116325"
"56,342682"
"41,704987"
"26,427711"
"10,745147"
"-5,102202"
"-20,871305"
"-36,320332"
"-51,212357"
"-65,319"
"-78,423927"
"-90,326172"
"-100,843193"
"-109,813705"
"-117,100136"
"-122,590759"
"-126,201355"
"-127,876556"
"-127,590675"
"-125,348091"
"-121,183205"
"-115,159882"
"-107,370491"
"-97,934494"
"-86,996605"
"-74,724548"
"-61,306538"
"-46,948345"
"-31,870161"
"-16,303228"
"-0,486271"
"15,338143"
"30,927336"
"46,042233"
"60,451038"
"73,932785"
"86,280708"
"97,305458"
"106,837952"
"114,73201"
"120,866562"
"125,147537"
"127,509277"
"127,915565"
"126,360176"
"122,866951"
"117,489471"
"110,310204"
"101,439247"
"91,012642"
"79,190285"
"66,153488"
"52,10218"
"37,251842"
"21,830221"
"6,073816"
"-9,775735"
"-25,475368"
"-40,784317"
"-55,467808"
"-69,300659"
"-82,070732"
"-93,582184"
"-103,658485"
"-112,145111"
"-118,911896"
"-123,855087"
"-126,898857"
"-127,996544"
"-127,13131"
"-124,316414"
"-119,595039"
"-113,039574"
"-104,750572"
"-94,855133"
"-83,505028"
"-70,874298"
"-57,156666"
"-42,562492"
"-27,315588"
"-11,64978"
"4,194686"
"19,974825"
"35,448631"
"50,378811"
"64,536392"
"77,704254"
"89,680466"
"100,281364"
"109,344368"
"116,730492"
"122,326469"
"126,046471"
"127,833466"
"127,660027"
"125,528831"
"121,472557"
"115,553406"
"107,862152"
"98,516762"
"87,66053"
"75,459969"
"62,102165"
"47,791981"
"32,748871"
"17,203529"
"1,394361"
"-14,436192"
"-30,045355"
"-45,193748"
"-59,649063"
"-73,189613"
"-85,60775"
"-96,71302"
"-106,335129"
"-114,3265"
"-120,564598"
"-124,953743"
"-127,42662"
"-127,945328"
"-126,501884"
"-123,118446"
"-117,846893"
"-110,768066"
"-101,990532"
"-91,648888"
"-79,901749"
"-66,929253"
"-52,93034"
"-38,119705"
"-22,724476"
"-6,98075"
"8,870032"
"24,584785"
"39,922512"
"54,647999"
"68,535416"
"81,371788"
"92,960266"
"103,123123"
"111,704514"
"118,57283"
"123,622742"
"126,77681"
"127,986656"
"127,233727"
"124,529579"
"119,915672"
"113,462769"
"105,269829"
"95,462494"
"84,19117"
"71,628708"
"57,967773"
"43,417854"
"28,202091"
"12,553827"
"-3,286959"
"-19,077337"
"-34,57515"
"-49,542728"
"-63,75053"
"-76,980667"
"-89,030251"
"-99,714485"
"-108,86953"
"-116,354973"
"-122,056023"
"-125,885254"
"-127,783936"
"-127,722961"
"-125,703255"
"-121,755791"
"-115,941109"
"-108,348389"
"-99,094063"
"-88,320053"
"-76,191589"
"-62,894669"
"-48,633213"
"-33,625931"
"-18,102966"
"-2,302381"
"13,533513"
"29,161861"
"44,342991"
"58,844086"
"72,442764"
"84,930473"
"96,115715"
"105,826942"
"113,915245"
"120,256561"
"124,753654"
"127,337563"
"127,968643"
"126,637238"
"123,363747"
"118,19838"
"111,220352"
"102,536682"
"92,280533"
"80,609184"
"67,701637"
"53,755836"
"38,985649"
"23,617588"
"7,887331"
"-7,963883"
"-23,692965"
"-39,058697"
"-53,825436"
"-67,766724"
"-80,668747"
"-92,333664"
"-102,582573"
"-111,258301"
"-118,227798"
"-123,384178"
"-126,648376"
"-127,970322"
"-127,329742"
"-124,736473"
"-120,23027"
"-113,880241"
"-105,783783"
"-96,065041"
"-84,873077"
"-72,379517"
"-58,775959"
"-44,27103"
"-29,087173"
"-13,457242"
"2,379067"
"18,178892"
"33,699928"
"48,704151"
"62,96146"
"76,253204"
"88,375557"
"99,142593"
"108,389206"
"115,973595"
"121,779434"
"125,71769"
"127,727982"
"127,779457"
"125,871346"
"122,032898"
"116,322983"
"108,82917"
"99,666382"
"88,975128"
"76,91938"
"63,68401"
"49,471996"
"34,501297"
"19,001492"
"3,210285"
"-12,630154"
"-28,276899"
"-43,489998"
"-58,036144"
"-71,692261"
"-84,248924"
"-95,513573"
"-105,313438"
"-113,498245"
"-119,942474"
"-124,547295"
"-127,242088"
"-127,985519"
"-126,766205"
"-123,602837"
"-118,543922"
"-111,667046"
"-103,077667"
"-92,907524"
"-81,312569"
"-68,470627"
"-54,578629"
"-39,849632"
"-24,50951"
"-8,793516"
"7,057333"
"22,799953"
"38,192917"
"53,000164"
"66,994614"
"79,961655"
"91,702415"
"102,036858"
"110,80648"
"117,876808"
"123,139404"
"126,513565"
"127,94754"
"127,41935"
"124,93708"
"120,538811"
"114,291992"
"106,292412"
"96,662758"
"85,550713"
"73,126678"
"59,581192"
"45,121983"
"29,970793"
"14,35998"
"-1,471055"
"-17,27953"
"-32,823009"
"-47,863125"
"-62,169224"
"-75,521904"
"-87,716408"
"-98,565712"
"-107,903435"
"-115,586372"
"-121,496712"
"-125,543808"
"-127,665588"
"-127,829529"
"-126,033104"
"-122,303864"
"-116,699005"
"-109,304474"
"-100,233681"
"-89,625725"
"-77,643295"
"-64,470139"
"-50,308292"
"-35,374928"
"-19,899061"
"-4,118028"
"11,726159"
"27,390516"
"42,634819"
"57,225285"
"70,938156"
"83,563141"
"94,906616"
"104,794632"
"113,075539"
"119,622353"
"124,334663"
"127,140205"
"127,995956"
"126,888802"
"123,835701"
"118,883492"
"112,108116"
"103,613472"
"93,529839"
"82,011856"
"69,23616"
"55,398674"
"40,711609"
"25,400198"
"9,699258"
"-6,150428"
"-21,905792"
"-37,325214"
"-52,172226"
"-66,219139"
"-79,250534"
"-91,066559"
"-101,486008"
"-110,349091"
"-117,51989"
"-122,888435"
"-126,372391"
"-127,918327"
"-127,502541"
"-125,131409"
"-120,841293"
"-114,697983"
"-106,795692"
"-97,255608"
"-86,224037"
"-73,870155"
"-60,383423"
"-45,970661"
"-30,852903"
"-15,261994"
"0,562969"
"16,379299"
"31,944439"
"47,019688"
"61,373856"
"74,786804"
"87,052849"
"97,983864"
"107,412224"
"115,193344"
"121,207878"
"125,363602"
"127,596779"
"127,873161"
"126,188515"
"122,568672"
"117,069145"
"109,774277"
"100,795937"
"90,271812"
"78,363297"
"65,253029"
"51,142056"
"36,246777"
"20,795628"
"5,025563"
"-10,821573"
"-26,502752"
"-41,777493"
"-56,411541"
"-70,180481"
"-82,873146"
"-94,294891"
"-104,270546"
"-112,647141"
"-119,296204"
"-124,115768"
"-127,031929"
"-127,999954"
"-127,005005"
"-124,06234"
"-119,217079"
"-112,543541"
"-104,144058"
"-94,147446"
"-82,707016"
"-69,998215"
"-56,215931"
"-41,571537"
"-26,28961"
"-10,604512"
"5,243213"
"21,010529"
"36,455635"
"51,341663"
"65,440331"
"78,535416"
"90,426109"
"100,930046"
"109,886147"
"117,157051"
"122,631271"
"126,224854"
"127,882675"
"127,579315"
"125,319435"
"121,137688"
"115,098206"
"107,293602"
"97,843567"
"86,893028"
"74,609924"
"61,182613"
"46,817024"
"31,733461"
"16,16324"
"0,345145"
"-15,478243"
"-31,06426"
"-46,173885"
"-60,575397"
"-74,047943"
"-86,384903"
"-97,397087"
"-106,915611"
"-114,79451"
"-120,912941"
"-125,177086"
"-127,521545"
"-127,910362"
"-126,337578"
"-122,827309"
"-117,433395"
"-110,238548"
"-101,353111"
"-90,913353"
"-79,079361"
"-66,032631"
"-51,973244"
"-37,116802"
"-21,691149"
"-5,932845"
"9,916443"
"25,613655"
"40,918064"
"55,594959"
"69,419266"
"82,178978"
"93,678413"
"103,741219"
"112,213074"
"118,96405"
"123,890633"
"126,917252"
"127,997505"
"127,114815"
"124,28273"
"119,54467"
"112,973297"
"104,669403"
"94,760323"
"83,398018"
"70,756737"
"57,030357"
"42,429371"
"27,177696"
"11,509233"
"-4,335734"
"-20,114208"
"-35,584217"
"-50,508514"
"-64,658226"
"-77,816353"
"-89,781113"
"-100,369003"
"-109,417664"
"-116,788322"
"-122,367943"
"-126,070961"
"-127,840584"
"-127,649673"
"-125,50116"
"-121,427986"
"-115,49263"
"-107,786102"
"-98,426598"
"-87,55764"
"-75,345924"
"-61,978725"
"-47,661034"
"-32,612423"
"-17,063673"
"-1,253242"
"14,576408"
"30,18252"
"45,32576"
"59,773891"
"73,305351"
"85,712616"
"96,805405"
"106,41362"
"114,3899"
"120,611923"
"124,984268"
"127,439888"
"127,941124"
"126,480278"
"123,079773"
"117,79174"
"110,697281"
"101,905197"
"91,550316"
"79,791443"
"66,808914"
"52,801815"
"37,984959"
"22,585577"
"6,839829"
"-9,010814"
"-24,723269"
"-40,056576"
"-54,775581"
"-68,654564"
"-81,480675"
"-93,05722"
"-103,206665"
"-111,773354"
"-118,625916"
"-123,659256"
"-126,796196"
"-127,988617"
"-127,218231"
"-124,496864"
"-119,866234"
"-113,397377"
"-105,189476"
"-95,368423"
"-84,084816"
"-71,511703"
"-57,841911"
"-43,285069"
"-28,064415"
"-12,413373"
"3,428037"
"19,216877"
"34,71101"
"49,672825"
"63,872868"
"77,093376"
"89,131592"
"99,80291"
"108,94368"
"116,413712"
"122,098457"
"125,910721"
"127,792053"
"127,7136"
"125,676559"
"121,712173"
"115,881241"
"108,273186"
"99,004677"
"88,21785"
"76,07814"
"62,771717"
"48,50264"
"33,489738"
"17,963247"
"2,161276"
"-13,673841"
"-29,299257"
"-44,475349"
"-58,969379"
"-72,559067"
"-85,036011"
"-96,208855"
"-105,906273"
"-113,97953"
"-120,304832"
"-124,785164"
"-127,351822"
"-127,965446"
"-126,616615"
"-123,326035"
"-118,14415"
"-111,150436"
"-102,452141"
"-92,182671"
"-80,499512"
"-67,581825"
"-53,627728"
"-38,851204"
"-23,47887"
"-7,746469"
"8,104731"
"23,831638"
"39,193069"
"53,953445"
"67,886406"
"80,778275"
"92,431351"
"102,666916"
"111,328011"
"118,281807"
"123,421661"
"126,668755"
"127,973282"
"127,315239"
"124,704727"
"120,181778"
"113,815742"
"105,704262"
"95,971718"
"84,76738"
"72,263077"
"58,650558"
"44,138588"
"28,949722"
"13,31689"
"-2,520168"
"-18,318577"
"-33,836056"
"-48,834633"
"-63,084293"
"-76,366508"
"-88,477592"
"-99,231796"
"-108,464211"
"-116,033241"
"-121,822815"
"-125,744148"
"-127,737099"
"-127,771103"
"-125,845634"
"-121,990234"
"-116,264023"
"-108,754814"
"-99,577766"
"-88,873619"
"-76,806526"
"-63,56155"
"-49,341808"
"-34,365372"
"-18,861917"
"-3,069201"
"12,770584"
"28,414522"
"43,622704"
"58,161896"
"71,809135"
"84,355125"
"95,60746"
"105,393585"
"113,563423"
"119,991684"
"124,579773"
"127,257339"
"127,983322"
"126,746582"
"123,566086"
"118,490616"
"111,597992"
"102,993935"
"92,810394"
"81,203529"
"68,351341"
"54,450943"
"39,715496"
"24,370979"
"8,652718"
"-7,19824"
"-22,938808"
"-38,327591"
"-53,128593"
"-67,11483"
"-80,071808"
"-91,800819"
"-102,122002"
"-110,877068"
"-117,931747"
"-123,177849"
"-126,534935"
"-127,951508"
"-127,405846"
"-124,906319"
"-120,491264"
"-114,228378"
"-106,213722"
"-96,57019"
"-85,445686"
"-73,010803"
"-59,456249"
"-44,989887"
"-29,833572"
"-14,219735"
"1,612171"
"17,419353"
"32,959396"
"47,993984"
"62,292545"
"75,635803"
"87,81913"
"98,655685"
"107,979279"
"115,646935"
"121,541054"
"125,571243"
"127,675705"
"127,822166"
"126,008377"
"122,262154"
"116,640953"
"109,230972"
"100,145851"
"89,524918"
"77,531044"
"64,348183"
"50,178493"
"35,239277"
"19,759638"
"3,976972"
"-11,866684"
"-27,528357"
"-42,76786"
"-57,351486"
"-71,05558"
"-83,669991"
"-95,001251"
"-104,875603"
"-113,141602"
"-119,672493"
"-124,368118"
"-127,156456"
"-127,994759"
"-126,870163"
"-123,799919"
"-118,831116"
"-112,03994"
"-103,530548"
"-93,433434"
"-81,90345"
"-69,117416"
"-55,271416"
"-40,577785"
"-25,261864"
"-9,558532"
"6,291387"
"22,044823"
"37,460186"
"52,301067"
"66,339874"
"79,361305"
"91,165672"
"101,571945"
"110,42054"
"117,575745"
"122,927841"
"126,394745"
"127,923286"
"127,490036"
"125,101624"
"120,794685"
"114,635269"
"106,717834"
"97,163795"
"86,119682"
"73,75486"
"60,258949"
"45,838921"
"30,715919"
"15,121865"
"-0,704094"
"-16,519255"
"-32,081081"
"-47,150921"
"-61,497662"
"-74,901291"
"-87,156258"
"-98,074608"
"-107,488914"
"-115,254799"
"-121,253166"
"-125,392021"
"-127,607895"
"-127,866806"
"-126,16478"
"-122,527924"
"-117,012009"
"-109,70163"
"-100,708885"
"-90,1717"
"-78,251663"
"-65,131577"
"-51,01265"
"-36,111404"
"-20,656364"
"-4,884542"
"10,962188"
"26,640804"
"41,910866"
"56,538189"
"70,298462"
"82,980644"
"94,390266"
"104,352341"
"112,714088"
"119,347282"
"124,1502"
"127,049171"
"127,999756"
"126,987366"
"124,027527"
"119,165634"
"112,476242"
"104,061943"
"94,051781"
"82,599258"
"69,880013"
"56,089108"
"41,438034"
"26,151476"
"10,463864"
"-5,384217"
"-21,149729"
"-36,590893"
"-51,470909"
"-65,561577"
"-78,646812"
"-90,52594"
"-101,016777"
"-109,95845"
"-117,213829"
"-122,671646"
"-126,248192"
"-127,888634"
"-127,56781"
"-125,290634"
"-121,092026"
"-115,036385"
"-107,216576"
"-97,752518"
"-86,789352"
"-74,495201"
"-61,058617"
"-46,68565"
"-31,596722"
"-16,023235"
"-0,204019"
"15,618324"
"31,201149"
"46,305481"
"60,699684"
"74,16301"
"86,488991"
"97,488602"
"106,993141"
"114,856873"
"120,959175"
"125,206482"
"127,533653"
"127,905006"
"126,314827"
"122,787521"
"117,377174"
"110,166763"
"101,266861"
"90,81395"
"78,968346"
"65,911697"
"51,844242"
"36,981716"
"21,552052"
"5,791867"
"-10,057139"
"-25,751911"
"-41,051758"
"-55,722046"
"-69,537796"
"-82,287125"
"-93,774529"
"-103,823822"
"-112,280899"
"-119,016068"
"-123,926033"
"-126,935493"
"-127,998306"
"-127,098167"
"-124,248886"
"-119,494156"
"-112,906883"
"-104,588104"
"-94,66539"
"-83,290909"
"-70,639091"
"-56,903976"
"-42,296196"
"-27,039772"
"-11,368671"
"4,476777"
"20,253571"
"35,719757"
"50,638157"
"64,779984"
"77,92836"
"89,881645"
"100,456528"
"109,490829"
"116,846008"
"122,409271"
"126,095291"
"127,847542"
"127,63916"
"125,473335"
"121,383278"
"115,431717"
"107,709923"
"98,336319"
"87,454651"
"75,231796"
"61,855209"
"47,530025"
"32,475933"
"16,923798"
"1,112122"
"-14,716608"
"-30,319647"
"-45,457714"
"-59,898651"
"-73,420998"
"-85,817375"
"-96,897682"
"-106,491982"
"-114,453156"
"-120,659103"
"-125,014648"
"-127,453003"
"-127,936768"
"-126,458519"
"-123,040939"
"-117,736435"
"-110,626358"
"-101,819733"
"-91,45163"
"-79,681046"
"-66,688492"
"-52,673222"
"-37,850166"
"-22,446651"
"-6,6989"
"9,151585"
"24,861723"
"40,190586"
"54,903099"
"68,773628"
"81,58947"
"93,154068"
"103,290077"
"111,842056"
"118,678856"
"123,695625"
"126,81543"
"127,990417"
"127,202583"
"124,463997"
"119,816658"
"113,331848"
"105,109001"
"95,274231"
"83,978363"
"71,394615"
"57,715984"
"43,152229"
"27,926706"
"12,272905"
"-3,569111"
"-19,356392"
"-34,846828"
"-49,80286"
"-63,995129"
"-77,205986"
"-89,232826"
"-99,89122"
"-109,0177"
"-116,472313"
"-122,140739"
"-125,936043"
"-127,800018"
"-127,704086"
"-125,649719"
"-121,668411"
"-115,821236"
"-108,197845"
"-98,915161"
"-88,11554"
"-75,9646"
"-62,648689"
"-48,372009"
"-33,353508"
"-17,823507"
"-2,020169"
"13,814151"
"29,436619"
"44,607655"
"59,094601"
"72,675285"
"85,141434"
"96,30188"
"105,985466"
"114,043678"
"120,352951"
"124,816521"
"127,365929"
"127,96209"
"126,595848"
"123,28817"
"118,089767"
"111,080376"
"102,367485"
"92,084709"
"80,38974"
"67,461937"
"53,499554"
"38,716713"
"23,340124"
"7,605596"
"-8,245569"
"-23,970282"
"-39,327393"
"-54,08139"
"-68,006004"
"-80,887695"
"-92,528915"
"-102,751137"
"-111,397591"
"-118,33567"
"-123,458992"
"-126,688972"
"-127,976089"
"-127,300583"
"-124,672836"
"-120,133133"
"-113,751099"
"-105,624603"
"-95,878281"
"-84,661591"
"-72,146545"
"-58,525082"
"-44,006092"
"-28,812235"
"-13,176521"
"2,661265"
"18,458239"
"33,972141"
"48,965054"
"63,207054"
"76,479721"
"88,579521"
"99,320877"
"108,539078"
"116,092751"
"121,866058"
"125,770447"
"127,746056"
"127,762589"
"125,819778"
"121,947426"
"116,204918"
"108,680328"
"99,489037"
"88,772003"
"76,693588"
"63,439014"
"49,211559"
"34,229408"
"18,722321"
"2,928114"
"-12,910998"
"-28,552111"
"-43,755352"
"-58,287575"
"-71,925911"
"-84,461212"
"-95,701241"
"-105,47361"
"-113,628464"
"-120,040741"
"-124,612106"
"-127,272446"
"-127,980965"
"-126,726807"
"-123,52919"
"-118,437164"
"-111,528809"
"-102,91008"
"-92,713142"
"-81,094383"
"-68,231979"
"-54,323189"
"-39,58131"
"-24,23242"
"-8,511909"
"7,339139"
"23,077635"
"38,462219"
"53,256958"
"67,234955"
"80,181862"
"91,899109"
"102,207024"
"110,94751"
"117,986534"
"123,216148"
"126,556145"
"127,955315"
"127,392189"
"124,875404"
"120,443565"
"114,164627"
"106,134895"
"96,477501"
"85,340553"
"72,894844"
"59,331234"
"44,857738"
"29,696314"
"14,079474"
"-1,753285"
"-17,559156"
"-33,095745"
"-48,124786"
"-62,415794"
"-75,749611"
"-87,921753"
"-98,745544"
"-108,055"
"-115,707352"
"-121,585243"
"-125,598526"
"-127,685669"
"-127,814651"
"-125,983505"
"-122,220306"
"-116,582764"
"-109,157333"
"-100,057892"
"-89,423996"
"-77,418709"
"-64,226151"
"-50,048634"
"-35,10358"
"-19,620192"
"-3,835912"
"12,007195"
"27,666162"
"42,900848"
"57,477619"
"71,172928"
"83,776741"
"95,095779"
"104,956451"
"113,207535"
"119,722496"
"124,401421"
"127,172554"
"127,993408"
"126,851379"
"123,763992"
"118,778587"
"111,971626"
"103,447495"
"93,336922"
"81,794952"
"68,998596"
"55,144093"
"40,443913"
"25,123499"
"9,417794"
"-6,432339"
"-22,183826"
"-37,595108"
"-52,429844"
"-66,460526"
"-79,471985"
"-91,264679"
"-101,657761"
"-110,491852"
"-117,631462"
"-122,967102"
"-126,416946"
"-127,928101"
"-127,477371"
"-125,071686"
"-120,747932"
"-114,572411"
"-106,639839"
"-97,071869"
"-86,015228"
"-73,639473"
"-60,134403"
"-45,707127"
"-30,578897"
"-14,981718"
"0,845217"
"16,659191"
"32,217682"
"47,282093"
"61,621395"
"75,015686"
"87,25956"
"98,165237"
"107,565475"
"115,316124"
"121,298302"
"125,420288"
"127,618851"
"127,860291"
"126,140892"
"122,48703"
"116,954735"
"109,628845"
"100,621719"
"90,071487"
"78,139931"
"65,010048"
"50,883186"
"35,97599"
"20,517076"
"4,743516"
"-11,102789"
"-26,778824"
"-42,044186"
"-56,664768"
"-70,416351"
"-83,088051"
"-94,485527"
"-104,434006"
"-112,780899"
"-119,398216"
"-124,184471"
"-127,066269"
"-127,999405"
"-126,969574"
"-123,992561"
"-119,114037"
"-112,408806"
"-103,979706"
"-93,955994"
"-82,491402"
"-69,761734"
"-55,962219"
"-41,304482"
"-26,013311"
"-10,323205"
"5,525216"
"21,288902"
"36,726109"
"51,60009"
"65,682747"
"78,75811"
"90,625656"
"101,103386"
"110,030624"
"117,270462"
"122,711861"
"126,271385"
"127,894447"
"127,556145"
"125,261673"
"121,046219"
"114,974426"
"107,13942"
"97,661346"
"86,68557"
"74,380394"
"60,934544"
"46,554214"
"31,459944"
"15,883208"
"0,062893"
"-15,758387"
"-31,337999"
"-46,437019"
"-60,823895"
"-74,277992"
"-86,592972"
"-97,579994"
"-107,070541"
"-114,91909"
"-121,005264"
"-125,235733"
"-127,545616"
"-127,89949"
"-126,291931"
"-122,747589"
"-117,320816"
"-110,094841"
"-101,180481"
"-90,714439"
"-78,857224"
"-65,79068"
"-51,715179"
"-36,846588"
"-21,412926"
"-5,650882"
"10,197823"
"25,890137"
"41,185406"
"55,849064"
"69,656235"
"82,39518"
"93,870529"
"103,906296"
"112,348595"
"119,067932"
"123,961273"
"126,953583"
"127,998955"
"127,081367"
"124,214897"
"119,443497"
"112,840332"
"104,506683"
"94,570343"
"83,183693"
"70,521362"
"56,777531"
"42,162971"
"26,901814"
"11,228096"
"-4,617814"
"-20,392906"
"-35,855255"
"-50,767742"
"-64,901665"
"-78,040268"
"-89,982071"
"-100,543922"
"-109,563866"
"-116,903557"
"-122,450447"
"-126,119469"
"-127,854355"
"-127,628494"
"-125,445351"
"-121,338417"
"-115,370659"
"-107,633606"
"-98,245911"
"-87,351547"
"-75,117577"
"-61,731617"
"-47,39896"
"-32,339405"
"-16,783899"
"-0,971001"
"14,85679"
"30,456739"
"45,589611"
"60,023335"
"73,536552"
"85,922035"
"96,98983"
"106,570221"
"114,516273"
"120,706131"
"125,044876"
"127,465958"
"127,932251"
"126,436607"
"123,001968"
"117,680992"
"110,555298"
"101,734146"
"91,352829"
"79,570549"
"66,567993"
"52,544567"
"37,715328"
"22,307699"
"6,557963"
"-9,292344"
"-25,000147"
"-40,324551"
"-55,030552"
"-68,892616"
"-81,698158"
"-93,250801"
"-103,373367"
"-111,910629"
"-118,731651"
"-123,731842"
"-126,834503"
"-127,992065"
"-127,186775"
"-124,430977"
"-119,766937"
"-113,266174"
"-105,028397"
"-95,179932"
"-83,871803"
"-71,277435"
"-57,589981"
"-43,019341"
"-27,788963"
"-12,132421"
"3,71018"
"19,495882"
"34,982601"
"49,932835"
"64,11731"
"77,318504"
"89,333954"
"99,979401"
"109,091591"
"116,530777"
"122,182869"
"125,961205"
"127,807823"
"127,69442"
"125,622719"
"121,624504"
"115,761078"
"108,122375"
"98,825531"
"88,013123"
"75,850967"
"62,525585"
"48,241318"
"33,217239"
"17,683744"
"1,879059"
"-13,954444"
"-29,573946"
"-44,739906"
"-59,219749"
"-72,791412"
"-85,246765"
"-96,394791"
"-106,064529"
"-114,107697"
"-120,400925"
"-124,847717"
"-127,379883"
"-127,958572"
"-126,574928"
"-123,250153"
"-118,035248"
"-111,010185"
"-102,2827"
"-91,986626"
"-80,279869"
"-67,341957"
"-53,371311"
"-38,582172"
"-23,201349"
"-7,464715"
"8,386397"
"24,108898"
"39,46167"
"54,209267"
"68,125526"
"80,997025"
"92,626373"
"102,835228"
"111,467033"
"118,389397"
"123,496178"
"126,709045"
"127,978737"
"127,285774"
"124,640793"
"120,084351"
"113,686317"
"105,54483"
"95,784721"
"84,555687"
"72,02993"
"58,399536"
"43,873543"
"28,674713"
"13,036137"
"-2,802359"
"-18,597878"
"-34,108185"
"-49,095417"
"-63,329735"
"-76,592842"
"-88,681343"
"-99,409843"
"-108,613823"
"-116,152122"
"-121,909149"
"-125,7966"
"-127,754868"
"-127,753914"
"-125,793762"
"-121,904472"
"-116,145676"
"-108,605705"
"-99,400177"
"-88,67028"
"-76,580551"
"-63,316402"
"-49,081249"
"-34,093399"
"-18,582701"
"-2,787023"
"13,051396"
"28,689663"
"43,887951"
"58,413185"
"72,04261"
"84,567207"
"95,794899"
"105,553505"
"113,693367"
"120,089661"
"124,644287"
"127,287392"
"127,978455"
"126,706871"
"123,492142"
"118,383568"
"111,459488"
"102,826096"
"92,615791"
"80,985146"
"68,112534"
"54,19537"
"39,447075"
"24,093832"
"8,37109"
"-7,480028"
"-23,216434"
"-38,596802"
"-53,385254"
"-67,355003"
"-80,291817"
"-91,997292"
"-102,291916"
"-111,017822"
"-118,041183"
"-123,254295"
"-126,577209"
"-127,958961"
"-127,378372"
"-124,844337"
"-120,395721"
"-114,100739"
"-106,055946"
"-96,384697"
"-85,235321"
"-72,778793"
"-59,20615"
"-44,725536"
"-29,559021"
"-13,939196"
"1,894397"
"17,698938"
"33,232052"
"48,255527"
"62,538967"
"75,863327"
"88,024261"
"98,835281"
"108,130585"
"115,767624"
"121,62928"
"125,625664"
"127,69548"
"127,806984"
"125,958473"
"122,178299"
"116,524429"
"109,083565"
"99,969818"
"89,322968"
"77,306274"
"64,104034"
"49,918713"
"34,967846"
"19,480722"
"3,694846"
"-12,147692"
"-27,803936"
"-43,033787"
"-57,60368"
"-71,290176"
"-83,883392"
"-95,190186"
"-105,037163"
"-113,273323"
"-119,772346"
"-124,43457"
"-127,188499"
"-127,991898"
"-126,832436"
"-123,727913"
"-118,725922"
"-111,903183"
"-103,364319"
"-93,240288"
"-81,686348"
"-68,879684"
"-55,016701"
"-40,309994"
"-24,985102"
"-9,277044"
"6,573283"
"22,322803"
